cell,celliso,iso,lon,lat,lpj
GLO.45407,USA.45407,USA,-113.25,48.25,4413
GLO.45408,USA.45408,USA,-113.25,48.75,4414
GLO.45409,CAN.45409,CAN,-113.25,49.25,4415
GLO.45410,CAN.45410,CAN,-113.25,49.75,4416
GLO.45411,CAN.45411,CAN,-113.25,50.25,4417
GLO.45412,CAN.45412,CAN,-113.25,50.75,4418
GLO.45413,CAN.45413,CAN,-113.25,51.25,4419
GLO.45414,CAN.45414,CAN,-113.25,51.75,4420
GLO.45415,CAN.45415,CAN,-113.25,52.25,4421
GLO.45416,CAN.45416,CAN,-113.25,52.75,4422
GLO.45417,CAN.45417,CAN,-113.25,53.25,4423
GLO.45418,CAN.45418,CAN,-113.25,53.75,4424
GLO.45419,CAN.45419,CAN,-113.25,54.25,4425
GLO.45420,CAN.45420,CAN,-113.25,54.75,4426
GLO.45421,CAN.45421,CAN,-113.25,55.25,4427
GLO.45422,CAN.45422,CAN,-113.25,55.75,4428
GLO.45423,CAN.45423,CAN,-113.25,56.25,4429
GLO.45424,CAN.45424,CAN,-113.25,56.75,4430
GLO.45425,CAN.45425,CAN,-113.25,57.25,4431
GLO.45426,CAN.45426,CAN,-113.25,57.75,4432
GLO.45427,CAN.45427,CAN,-113.25,58.25,4433
GLO.45428,CAN.45428,CAN,-113.25,58.75,4434
GLO.45429,CAN.45429,CAN,-113.25,59.25,4435
GLO.45430,CAN.45430,CAN,-113.25,59.75,4436
GLO.45431,CAN.45431,CAN,-113.25,60.25,4437
GLO.45432,CAN.45432,CAN,-113.25,60.75,4438
GLO.45433,CAN.45433,CAN,-113.25,61.25,4439
GLO.45434,CAN.45434,CAN,-113.25,62.25,4441
GLO.45435,CAN.45435,CAN,-113.25,62.75,4442
GLO.45436,CAN.45436,CAN,-113.25,63.25,4443
GLO.45437,CAN.45437,CAN,-113.25,63.75,4444
GLO.45438,CAN.45438,CAN,-113.25,64.25,4445
GLO.45439,CAN.45439,CAN,-113.25,64.75,4446
GLO.45440,CAN.45440,CAN,-113.25,65.25,4447
GLO.45441,CAN.45441,CAN,-113.25,65.75,4448
GLO.45442,CAN.45442,CAN,-113.25,66.25,4449
GLO.45443,CAN.45443,CAN,-113.25,66.75,4450
GLO.45444,CAN.45444,CAN,-113.25,67.25,4451
GLO.45445,CAN.45445,CAN,-113.25,67.75,4452
GLO.45446,CAN.45446,CAN,-113.25,68.75,4453
GLO.45447,CAN.45447,CAN,-113.25,69.25,4454
GLO.45448,CAN.45448,CAN,-113.25,69.75,4455
GLO.45449,CAN.45449,CAN,-113.25,70.25,4456
GLO.45450,CAN.45450,CAN,-113.25,70.75,4457
GLO.45451,CAN.45451,CAN,-113.25,71.25,4458
GLO.45452,CAN.45452,CAN,-113.25,71.75,4459
GLO.45453,CAN.45453,CAN,-113.25,72.25,4460
GLO.45454,CAN.45454,CAN,-113.25,72.75,4461
GLO.45455,CAN.45455,CAN,-113.25,74.75,4463
GLO.45456,CAN.45456,CAN,-113.25,75.25,4464
GLO.45457,CAN.45457,CAN,-113.25,75.75,4465
GLO.45458,CAN.45458,CAN,-113.25,76.25,4466
GLO.45459,USA.45459,USA,-112.75,32.25,4480
GLO.45460,USA.45460,USA,-112.75,32.75,4481
GLO.45461,USA.45461,USA,-112.75,33.25,4482
GLO.45462,USA.45462,USA,-112.75,33.75,4483
GLO.45463,USA.45463,USA,-112.75,34.25,4484
GLO.45464,USA.45464,USA,-112.75,34.75,4485
GLO.45465,USA.45465,USA,-112.75,35.25,4486
GLO.45466,USA.45466,USA,-112.75,35.75,4487
GLO.45467,USA.45467,USA,-112.75,36.25,4488
GLO.45468,USA.45468,USA,-112.75,36.75,4489
GLO.45469,USA.45469,USA,-112.75,37.25,4490
GLO.45470,USA.45470,USA,-112.75,37.75,4491
GLO.45471,USA.45471,USA,-112.75,38.25,4492
GLO.45472,USA.45472,USA,-112.75,38.75,4493
GLO.45473,USA.45473,USA,-112.75,39.25,4494
GLO.45474,USA.45474,USA,-112.75,39.75,4495
GLO.45475,USA.45475,USA,-112.75,40.25,4496
GLO.45476,USA.45476,USA,-112.75,40.75,4497
GLO.45477,USA.45477,USA,-112.75,41.25,4498
GLO.45478,USA.45478,USA,-112.75,41.75,4499
GLO.45479,USA.45479,USA,-112.75,42.25,4500
GLO.45480,USA.45480,USA,-112.75,42.75,4501
GLO.45481,USA.45481,USA,-112.75,43.25,4502
GLO.45482,USA.45482,USA,-112.75,43.75,4503
GLO.45483,USA.45483,USA,-112.75,44.25,4504
GLO.45484,USA.45484,USA,-112.75,44.75,4505
GLO.45485,USA.45485,USA,-112.75,45.25,4506
GLO.45486,USA.45486,USA,-112.75,45.75,4507
GLO.45487,USA.45487,USA,-112.75,46.25,4508
GLO.45488,USA.45488,USA,-112.75,46.75,4509
GLO.45489,USA.45489,USA,-112.75,47.25,4510
GLO.45490,USA.45490,USA,-112.75,47.75,4511
GLO.45491,USA.45491,USA,-112.75,48.25,4512
GLO.45492,USA.45492,USA,-112.75,48.75,4513
GLO.45493,CAN.45493,CAN,-112.75,49.25,4514
GLO.45494,CAN.45494,CAN,-112.75,49.75,4515
GLO.45495,CAN.45495,CAN,-112.75,50.25,4516
GLO.45496,CAN.45496,CAN,-112.75,50.75,4517
GLO.45497,CAN.45497,CAN,-112.75,51.25,4518
GLO.45498,CAN.45498,CAN,-112.75,51.75,4519
GLO.45499,CAN.45499,CAN,-112.75,52.25,4520
GLO.45500,CAN.45500,CAN,-112.75,52.75,4521
GLO.45501,CAN.45501,CAN,-112.75,53.25,4522
GLO.45502,CAN.45502,CAN,-112.75,53.75,4523
GLO.45503,CAN.45503,CAN,-112.75,54.25,4524
GLO.45504,CAN.45504,CAN,-112.75,54.75,4525
GLO.45505,CAN.45505,CAN,-112.75,55.25,4526
GLO.45506,CAN.45506,CAN,-112.75,55.75,4527
GLO.45507,CAN.45507,CAN,-112.75,56.25,4528
GLO.45508,CAN.45508,CAN,-112.75,56.75,4529
GLO.45509,CAN.45509,CAN,-112.75,57.25,4530
GLO.45510,CAN.45510,CAN,-112.75,57.75,4531
GLO.45511,CAN.45511,CAN,-112.75,58.25,4532
GLO.45512,CAN.45512,CAN,-112.75,58.75,4533
GLO.45513,CAN.45513,CAN,-112.75,59.25,4534
GLO.45514,CAN.45514,CAN,-112.75,59.75,4535
GLO.45515,CAN.45515,CAN,-112.75,60.25,4536
GLO.45516,CAN.45516,CAN,-112.75,60.75,4537
GLO.45517,CAN.45517,CAN,-112.75,61.25,4538
GLO.45518,CAN.45518,CAN,-112.75,61.75,4539
GLO.45519,CAN.45519,CAN,-112.75,62.25,4540
GLO.45520,CAN.45520,CAN,-112.75,62.75,4541
GLO.45521,CAN.45521,CAN,-112.75,63.25,4542
GLO.45522,CAN.45522,CAN,-112.75,63.75,4543
GLO.45523,CAN.45523,CAN,-112.75,64.25,4544
GLO.45524,CAN.45524,CAN,-112.75,64.75,4545
GLO.45525,CAN.45525,CAN,-112.75,65.25,4546
GLO.45526,CAN.45526,CAN,-112.75,65.75,4547
GLO.45527,CAN.45527,CAN,-112.75,66.25,4548
GLO.45528,CAN.45528,CAN,-112.75,66.75,4549
GLO.45529,CAN.45529,CAN,-112.75,67.25,4550
GLO.45530,CAN.45530,CAN,-112.75,68.75,4552
GLO.45531,CAN.45531,CAN,-112.75,69.25,4553
GLO.45532,CAN.45532,CAN,-112.75,69.75,4554
GLO.45533,CAN.45533,CAN,-112.75,70.25,4555
GLO.45534,CAN.45534,CAN,-112.75,70.75,4556
GLO.45535,CAN.45535,CAN,-112.75,71.25,4557
GLO.45536,CAN.45536,CAN,-112.75,71.75,4558
GLO.45537,CAN.45537,CAN,-112.75,72.25,4559
GLO.45538,CAN.45538,CAN,-112.75,72.75,4560
GLO.45539,CAN.45539,CAN,-112.75,74.75,4562
GLO.45540,CAN.45540,CAN,-112.75,75.25,4563
GLO.45541,CAN.45541,CAN,-112.75,75.75,4564
GLO.45542,CAN.45542,CAN,-112.75,76.25,4565
GLO.45543,CAN.45543,CAN,-112.75,77.75,4567
GLO.45544,USA.45544,USA,-112.25,31.75,4582
GLO.45545,USA.45545,USA,-112.25,32.25,4583
GLO.45546,USA.45546,USA,-112.25,32.75,4584
GLO.45547,USA.45547,USA,-112.25,33.25,4585
GLO.45548,USA.45548,USA,-112.25,33.75,4586
GLO.45549,USA.45549,USA,-112.25,34.25,4587
GLO.45550,USA.45550,USA,-112.25,34.75,4588
GLO.45551,USA.45551,USA,-112.25,35.25,4589
GLO.45552,USA.45552,USA,-112.25,35.75,4590
GLO.45553,USA.45553,USA,-112.25,36.25,4591
GLO.45554,USA.45554,USA,-112.25,36.75,4592
GLO.45555,USA.45555,USA,-112.25,37.25,4593
GLO.45556,USA.45556,USA,-112.25,37.75,4594
GLO.45557,USA.45557,USA,-112.25,38.25,4595
GLO.45558,USA.45558,USA,-112.25,38.75,4596
GLO.45559,USA.45559,USA,-112.25,39.25,4597
GLO.45560,USA.45560,USA,-112.25,39.75,4598
GLO.45561,USA.45561,USA,-112.25,40.25,4599
GLO.45562,USA.45562,USA,-112.25,40.75,4600
GLO.45563,USA.45563,USA,-112.25,41.25,4601
GLO.45564,USA.45564,USA,-112.25,41.75,4602
GLO.45565,USA.45565,USA,-112.25,42.25,4603
GLO.45566,USA.45566,USA,-112.25,42.75,4604
GLO.45567,USA.45567,USA,-112.25,43.25,4605
GLO.45568,USA.45568,USA,-112.25,43.75,4606
GLO.45569,USA.45569,USA,-112.25,44.25,4607
GLO.45570,USA.45570,USA,-112.25,44.75,4608
GLO.45571,USA.45571,USA,-112.25,45.25,4609
GLO.45572,USA.45572,USA,-112.25,45.75,4610
GLO.45573,USA.45573,USA,-112.25,46.25,4611
GLO.45574,USA.45574,USA,-112.25,46.75,4612
GLO.45575,USA.45575,USA,-112.25,47.25,4613
GLO.45576,USA.45576,USA,-112.25,47.75,4614
GLO.45577,USA.45577,USA,-112.25,48.25,4615
GLO.45578,USA.45578,USA,-112.25,48.75,4616
GLO.45579,CAN.45579,CAN,-112.25,49.25,4617
GLO.45580,CAN.45580,CAN,-112.25,49.75,4618
GLO.45581,CAN.45581,CAN,-112.25,50.25,4619
GLO.45582,CAN.45582,CAN,-112.25,50.75,4620
GLO.45583,CAN.45583,CAN,-112.25,51.25,4621
GLO.45584,CAN.45584,CAN,-112.25,51.75,4622
GLO.45585,CAN.45585,CAN,-112.25,52.25,4623
GLO.45586,CAN.45586,CAN,-112.25,52.75,4624
GLO.45587,CAN.45587,CAN,-112.25,53.25,4625
GLO.45588,CAN.45588,CAN,-112.25,53.75,4626
GLO.45589,CAN.45589,CAN,-112.25,54.25,4627
GLO.45590,CAN.45590,CAN,-112.25,54.75,4628
GLO.45591,CAN.45591,CAN,-112.25,55.25,4629
GLO.45592,CAN.45592,CAN,-112.25,55.75,4630
GLO.45593,CAN.45593,CAN,-112.25,56.25,4631
GLO.45594,CAN.45594,CAN,-112.25,56.75,4632
GLO.45595,CAN.45595,CAN,-112.25,57.25,4633
GLO.45596,CAN.45596,CAN,-112.25,57.75,4634
GLO.45597,CAN.45597,CAN,-112.25,58.25,4635
GLO.45598,CAN.45598,CAN,-112.25,58.75,4636
GLO.45599,CAN.45599,CAN,-112.25,59.25,4637
GLO.45600,CAN.45600,CAN,-112.25,59.75,4638
GLO.45601,CAN.45601,CAN,-112.25,60.25,4639
GLO.45602,CAN.45602,CAN,-112.25,60.75,4640
GLO.45603,CAN.45603,CAN,-112.25,61.25,4641
GLO.45604,CAN.45604,CAN,-112.25,61.75,4642
GLO.45605,CAN.45605,CAN,-112.25,62.25,4643
GLO.45606,CAN.45606,CAN,-112.25,62.75,4644
GLO.45607,CAN.45607,CAN,-112.25,63.25,4645
GLO.45608,CAN.45608,CAN,-112.25,63.75,4646
GLO.45609,CAN.45609,CAN,-112.25,64.25,4647
GLO.45610,CAN.45610,CAN,-112.25,64.75,4648
GLO.45611,CAN.45611,CAN,-112.25,65.25,4649
GLO.45612,CAN.45612,CAN,-112.25,65.75,4650
GLO.45613,CAN.45613,CAN,-112.25,66.25,4651
GLO.45614,CAN.45614,CAN,-112.25,66.75,4652
GLO.45615,CAN.45615,CAN,-112.25,67.25,4653
GLO.45616,CAN.45616,CAN,-112.25,67.75,4654
GLO.45617,CAN.45617,CAN,-112.25,68.75,4655
GLO.45618,CAN.45618,CAN,-112.25,69.25,4656
GLO.45619,CAN.45619,CAN,-112.25,69.75,4657
GLO.45620,CAN.45620,CAN,-112.25,70.25,4658
GLO.45621,CAN.45621,CAN,-112.25,70.75,4659
GLO.45622,CAN.45622,CAN,-112.25,71.25,4660
GLO.45623,CAN.45623,CAN,-112.25,71.75,4661
GLO.45624,CAN.45624,CAN,-112.25,72.25,4662
GLO.45625,CAN.45625,CAN,-112.25,72.75,4663
GLO.45626,CAN.45626,CAN,-112.25,74.75,4665
GLO.45627,CAN.45627,CAN,-112.25,75.25,4666
GLO.45628,CAN.45628,CAN,-112.25,75.75,4667
GLO.45629,CAN.45629,CAN,-112.25,77.75,4669
GLO.45630,USA.45630,USA,-111.75,31.75,4684
GLO.45631,USA.45631,USA,-111.75,32.25,4685
GLO.45632,USA.45632,USA,-111.75,32.75,4686
GLO.45633,USA.45633,USA,-111.75,33.25,4687
GLO.45634,USA.45634,USA,-111.75,33.75,4688
GLO.45635,USA.45635,USA,-111.75,34.25,4689
GLO.45636,USA.45636,USA,-111.75,34.75,4690
GLO.45637,USA.45637,USA,-111.75,35.25,4691
GLO.45638,USA.45638,USA,-111.75,35.75,4692
GLO.45639,USA.45639,USA,-111.75,36.25,4693
GLO.45640,USA.45640,USA,-111.75,36.75,4694
GLO.45641,USA.45641,USA,-111.75,37.25,4695
GLO.45642,USA.45642,USA,-111.75,37.75,4696
GLO.45643,USA.45643,USA,-111.75,38.25,4697
GLO.45644,USA.45644,USA,-111.75,38.75,4698
GLO.45645,USA.45645,USA,-111.75,39.25,4699
GLO.45646,USA.45646,USA,-111.75,39.75,4700
GLO.45647,USA.45647,USA,-111.75,40.25,4701
GLO.45648,USA.45648,USA,-111.75,40.75,4702
GLO.45649,USA.45649,USA,-111.75,41.25,4703
GLO.45650,USA.45650,USA,-111.75,41.75,4704
GLO.45651,USA.45651,USA,-111.75,42.25,4705
GLO.45652,USA.45652,USA,-111.75,42.75,4706
GLO.45653,USA.45653,USA,-111.75,43.25,4707
GLO.45654,USA.45654,USA,-111.75,43.75,4708
GLO.45655,USA.45655,USA,-111.75,44.25,4709
GLO.45656,USA.45656,USA,-111.75,44.75,4710
GLO.45657,USA.45657,USA,-111.75,45.25,4711
GLO.45658,USA.45658,USA,-111.75,45.75,4712
GLO.45659,USA.45659,USA,-111.75,46.25,4713
GLO.45660,USA.45660,USA,-111.75,46.75,4714
GLO.45661,USA.45661,USA,-111.75,47.25,4715
GLO.45662,USA.45662,USA,-111.75,47.75,4716
GLO.45663,USA.45663,USA,-111.75,48.25,4717
GLO.45664,USA.45664,USA,-111.75,48.75,4718
GLO.45665,CAN.45665,CAN,-111.75,49.25,4719
GLO.45666,CAN.45666,CAN,-111.75,49.75,4720
GLO.45667,CAN.45667,CAN,-111.75,50.25,4721
GLO.45668,CAN.45668,CAN,-111.75,50.75,4722
GLO.45669,CAN.45669,CAN,-111.75,51.25,4723
GLO.45670,CAN.45670,CAN,-111.75,51.75,4724
GLO.45671,CAN.45671,CAN,-111.75,52.25,4725
GLO.45672,CAN.45672,CAN,-111.75,52.75,4726
GLO.45673,CAN.45673,CAN,-111.75,53.25,4727
GLO.45674,CAN.45674,CAN,-111.75,53.75,4728
GLO.45675,CAN.45675,CAN,-111.75,54.25,4729
GLO.45676,CAN.45676,CAN,-111.75,54.75,4730
GLO.45677,CAN.45677,CAN,-111.75,55.25,4731
GLO.45678,CAN.45678,CAN,-111.75,55.75,4732
GLO.45679,CAN.45679,CAN,-111.75,56.25,4733
GLO.45680,CAN.45680,CAN,-111.75,56.75,4734
GLO.45681,CAN.45681,CAN,-111.75,57.25,4735
GLO.45682,CAN.45682,CAN,-111.75,57.75,4736
GLO.45683,CAN.45683,CAN,-111.75,58.25,4737
GLO.45684,CAN.45684,CAN,-111.75,58.75,4738
GLO.45685,CAN.45685,CAN,-111.75,59.25,4739
GLO.45686,CAN.45686,CAN,-111.75,59.75,4740
GLO.45687,CAN.45687,CAN,-111.75,60.25,4741
GLO.45688,CAN.45688,CAN,-111.75,60.75,4742
GLO.45689,CAN.45689,CAN,-111.75,61.25,4743
GLO.45690,CAN.45690,CAN,-111.75,61.75,4744
GLO.45691,CAN.45691,CAN,-111.75,62.25,4745
GLO.45692,CAN.45692,CAN,-111.75,62.75,4746
GLO.45693,CAN.45693,CAN,-111.75,63.25,4747
GLO.45694,CAN.45694,CAN,-111.75,63.75,4748
GLO.45695,CAN.45695,CAN,-111.75,64.25,4749
GLO.45696,CAN.45696,CAN,-111.75,64.75,4750
GLO.45697,CAN.45697,CAN,-111.75,65.25,4751
GLO.45698,CAN.45698,CAN,-111.75,65.75,4752
GLO.45699,CAN.45699,CAN,-111.75,66.25,4753
GLO.45700,CAN.45700,CAN,-111.75,66.75,4754
GLO.45701,CAN.45701,CAN,-111.75,67.25,4755
GLO.45702,CAN.45702,CAN,-111.75,67.75,4756
GLO.45703,CAN.45703,CAN,-111.75,68.75,4758
GLO.45704,CAN.45704,CAN,-111.75,69.25,4759
GLO.45705,CAN.45705,CAN,-111.75,69.75,4760
GLO.45706,CAN.45706,CAN,-111.75,70.25,4761
GLO.45707,CAN.45707,CAN,-111.75,70.75,4762
GLO.45708,CAN.45708,CAN,-111.75,71.25,4763
GLO.45709,CAN.45709,CAN,-111.75,71.75,4764
GLO.45710,CAN.45710,CAN,-111.75,72.25,4765
GLO.45711,CAN.45711,CAN,-111.75,72.75,4766
GLO.45712,CAN.45712,CAN,-111.75,74.75,4768
GLO.45713,CAN.45713,CAN,-111.75,75.25,4769
GLO.45714,CAN.45714,CAN,-111.75,75.75,4770
GLO.45715,CAN.45715,CAN,-111.75,77.75,4772
GLO.45716,CAN.45716,CAN,-111.75,78.25,4773
GLO.45717,USA.45717,USA,-111.25,31.75,4788
GLO.45718,USA.45718,USA,-111.25,32.25,4789
GLO.45719,USA.45719,USA,-111.25,32.75,4790
GLO.45720,USA.45720,USA,-111.25,33.25,4791
GLO.45721,USA.45721,USA,-111.25,33.75,4792
GLO.45722,USA.45722,USA,-111.25,34.25,4793
GLO.45723,USA.45723,USA,-111.25,34.75,4794
GLO.45724,USA.45724,USA,-111.25,35.25,4795
GLO.45725,USA.45725,USA,-111.25,35.75,4796
GLO.45726,USA.45726,USA,-111.25,36.25,4797
GLO.45727,USA.45727,USA,-111.25,36.75,4798
GLO.45728,USA.45728,USA,-111.25,37.25,4799
GLO.45729,USA.45729,USA,-111.25,37.75,4800
GLO.45730,USA.45730,USA,-111.25,38.25,4801
GLO.45731,USA.45731,USA,-111.25,38.75,4802
GLO.45732,USA.45732,USA,-111.25,39.25,4803
GLO.45733,USA.45733,USA,-111.25,39.75,4804
GLO.45734,USA.45734,USA,-111.25,40.25,4805
GLO.45735,USA.45735,USA,-111.25,40.75,4806
GLO.45736,USA.45736,USA,-111.25,41.25,4807
GLO.45737,USA.45737,USA,-111.25,41.75,4808
GLO.45738,USA.45738,USA,-111.25,42.25,4809
GLO.45739,USA.45739,USA,-111.25,42.75,4810
GLO.45740,USA.45740,USA,-111.25,43.25,4811
GLO.45741,USA.45741,USA,-111.25,43.75,4812
GLO.45742,USA.45742,USA,-111.25,44.25,4813
GLO.45743,USA.45743,USA,-111.25,44.75,4814
GLO.45744,USA.45744,USA,-111.25,45.25,4815
GLO.45745,USA.45745,USA,-111.25,45.75,4816
GLO.45746,USA.45746,USA,-111.25,46.25,4817
GLO.45747,USA.45747,USA,-111.25,46.75,4818
GLO.45748,USA.45748,USA,-111.25,47.25,4819
GLO.45749,USA.45749,USA,-111.25,47.75,4820
GLO.45750,USA.45750,USA,-111.25,48.25,4821
GLO.45751,USA.45751,USA,-111.25,48.75,4822
GLO.45752,CAN.45752,CAN,-111.25,49.25,4823
GLO.45753,CAN.45753,CAN,-111.25,49.75,4824
GLO.45754,CAN.45754,CAN,-111.25,50.25,4825
GLO.45755,CAN.45755,CAN,-111.25,50.75,4826
GLO.45756,CAN.45756,CAN,-111.25,51.25,4827
GLO.45757,CAN.45757,CAN,-111.25,51.75,4828
GLO.45758,CAN.45758,CAN,-111.25,52.25,4829
GLO.45759,CAN.45759,CAN,-111.25,52.75,4830
GLO.45760,CAN.45760,CAN,-111.25,53.25,4831
GLO.45761,CAN.45761,CAN,-111.25,53.75,4832
GLO.45762,CAN.45762,CAN,-111.25,54.25,4833
GLO.45763,CAN.45763,CAN,-111.25,54.75,4834
GLO.45764,CAN.45764,CAN,-111.25,55.25,4835
GLO.45765,CAN.45765,CAN,-111.25,55.75,4836
GLO.45766,CAN.45766,CAN,-111.25,56.25,4837
GLO.45767,CAN.45767,CAN,-111.25,56.75,4838
GLO.45768,CAN.45768,CAN,-111.25,57.25,4839
GLO.45769,CAN.45769,CAN,-111.25,57.75,4840
GLO.45770,CAN.45770,CAN,-111.25,58.25,4841
GLO.45771,CAN.45771,CAN,-111.25,58.75,4842
GLO.45772,CAN.45772,CAN,-111.25,59.25,4843
GLO.45773,CAN.45773,CAN,-111.25,59.75,4844
GLO.45774,CAN.45774,CAN,-111.25,60.25,4845
GLO.45775,CAN.45775,CAN,-111.25,60.75,4846
GLO.45776,CAN.45776,CAN,-111.25,61.25,4847
GLO.45777,CAN.45777,CAN,-111.25,61.75,4848
GLO.45778,CAN.45778,CAN,-111.25,62.25,4849
GLO.45779,CAN.45779,CAN,-111.25,62.75,4850
GLO.45780,CAN.45780,CAN,-111.25,63.25,4851
GLO.45781,CAN.45781,CAN,-111.25,63.75,4852
GLO.45782,CAN.45782,CAN,-111.25,64.25,4853
GLO.45783,CAN.45783,CAN,-111.25,64.75,4854
GLO.45784,CAN.45784,CAN,-111.25,65.25,4855
GLO.45785,CAN.45785,CAN,-111.25,65.75,4856
GLO.45786,CAN.45786,CAN,-111.25,66.25,4857
GLO.45787,CAN.45787,CAN,-111.25,66.75,4858
GLO.45788,CAN.45788,CAN,-111.25,67.25,4859
GLO.45789,CAN.45789,CAN,-111.25,67.75,4860
GLO.45790,CAN.45790,CAN,-111.25,68.75,4862
GLO.45791,CAN.45791,CAN,-111.25,69.25,4863
GLO.45792,CAN.45792,CAN,-111.25,69.75,4864
GLO.45793,CAN.45793,CAN,-111.25,70.25,4865
GLO.45794,CAN.45794,CAN,-111.25,70.75,4866
GLO.45795,CAN.45795,CAN,-111.25,71.25,4867
GLO.45796,CAN.45796,CAN,-111.25,71.75,4868
GLO.45797,CAN.45797,CAN,-111.25,72.25,4869
GLO.45798,CAN.45798,CAN,-111.25,74.75,4871
GLO.45799,CAN.45799,CAN,-111.25,75.25,4872
GLO.45800,CAN.45800,CAN,-111.25,77.75,4874
GLO.45801,CAN.45801,CAN,-111.25,78.25,4875
GLO.45802,USA.45802,USA,-110.75,31.75,4891
GLO.45803,USA.45803,USA,-110.75,32.25,4892
GLO.45804,USA.45804,USA,-110.75,32.75,4893
GLO.45805,USA.45805,USA,-110.75,33.25,4894
GLO.45806,USA.45806,USA,-110.75,33.75,4895
GLO.45807,USA.45807,USA,-110.75,34.25,4896
GLO.45808,USA.45808,USA,-110.75,34.75,4897
GLO.45809,USA.45809,USA,-110.75,35.25,4898
GLO.45810,USA.45810,USA,-110.75,35.75,4899
GLO.45811,USA.45811,USA,-110.75,36.25,4900
GLO.45812,USA.45812,USA,-110.75,36.75,4901
GLO.45813,USA.45813,USA,-110.75,37.25,4902
GLO.45814,USA.45814,USA,-110.75,37.75,4903
GLO.45815,USA.45815,USA,-110.75,38.25,4904
GLO.45816,USA.45816,USA,-110.75,38.75,4905
GLO.45817,USA.45817,USA,-110.75,39.25,4906
GLO.45818,USA.45818,USA,-110.75,39.75,4907
GLO.45819,USA.45819,USA,-110.75,40.25,4908
GLO.45820,USA.45820,USA,-110.75,40.75,4909
GLO.45821,USA.45821,USA,-110.75,41.25,4910
GLO.45822,USA.45822,USA,-110.75,41.75,4911
GLO.45823,USA.45823,USA,-110.75,42.25,4912
GLO.45824,USA.45824,USA,-110.75,42.75,4913
GLO.45825,USA.45825,USA,-110.75,43.25,4914
GLO.45826,USA.45826,USA,-110.75,43.75,4915
GLO.45827,USA.45827,USA,-110.75,44.25,4916
GLO.45828,USA.45828,USA,-110.75,44.75,4917
GLO.45829,USA.45829,USA,-110.75,45.25,4918
GLO.45830,USA.45830,USA,-110.75,45.75,4919
GLO.45831,USA.45831,USA,-110.75,46.25,4920
GLO.45832,USA.45832,USA,-110.75,46.75,4921
GLO.45833,USA.45833,USA,-110.75,47.25,4922
GLO.45834,USA.45834,USA,-110.75,47.75,4923
GLO.45835,USA.45835,USA,-110.75,48.25,4924
GLO.45836,USA.45836,USA,-110.75,48.75,4925
GLO.45837,CAN.45837,CAN,-110.75,49.25,4926
GLO.45838,CAN.45838,CAN,-110.75,49.75,4927
GLO.45839,CAN.45839,CAN,-110.75,50.25,4928
GLO.45840,CAN.45840,CAN,-110.75,50.75,4929
GLO.45841,CAN.45841,CAN,-110.75,51.25,4930
GLO.45842,CAN.45842,CAN,-110.75,51.75,4931
GLO.45843,CAN.45843,CAN,-110.75,52.25,4932
GLO.45844,CAN.45844,CAN,-110.75,52.75,4933
GLO.45845,CAN.45845,CAN,-110.75,53.25,4934
GLO.45846,CAN.45846,CAN,-110.75,53.75,4935
GLO.45847,CAN.45847,CAN,-110.75,54.25,4936
GLO.45848,CAN.45848,CAN,-110.75,54.75,4937
GLO.45849,CAN.45849,CAN,-110.75,55.25,4938
GLO.45850,CAN.45850,CAN,-110.75,55.75,4939
GLO.45851,CAN.45851,CAN,-110.75,56.25,4940
GLO.45852,CAN.45852,CAN,-110.75,56.75,4941
GLO.45853,CAN.45853,CAN,-110.75,57.25,4942
GLO.45854,CAN.45854,CAN,-110.75,57.75,4943
GLO.45855,CAN.45855,CAN,-110.75,58.25,4944
GLO.45856,CAN.45856,CAN,-110.75,58.75,4945
GLO.45857,CAN.45857,CAN,-110.75,59.25,4946
GLO.45858,CAN.45858,CAN,-110.75,59.75,4947
GLO.45859,CAN.45859,CAN,-110.75,60.25,4948
GLO.45860,CAN.45860,CAN,-110.75,60.75,4949
GLO.45861,CAN.45861,CAN,-110.75,61.25,4950
GLO.45862,CAN.45862,CAN,-110.75,61.75,4951
GLO.45863,CAN.45863,CAN,-110.75,62.25,4952
GLO.45864,CAN.45864,CAN,-110.75,62.75,4953
GLO.45865,CAN.45865,CAN,-110.75,63.25,4954
GLO.45866,CAN.45866,CAN,-110.75,63.75,4955
GLO.45867,CAN.45867,CAN,-110.75,64.25,4956
GLO.45868,CAN.45868,CAN,-110.75,64.75,4957
GLO.45869,CAN.45869,CAN,-110.75,65.25,4958
GLO.45870,CAN.45870,CAN,-110.75,65.75,4959
GLO.45871,CAN.45871,CAN,-110.75,66.25,4960
GLO.45872,CAN.45872,CAN,-110.75,66.75,4961
GLO.45873,CAN.45873,CAN,-110.75,67.25,4962
GLO.45874,CAN.45874,CAN,-110.75,67.75,4963
GLO.45875,CAN.45875,CAN,-110.75,68.75,4965
GLO.45876,CAN.45876,CAN,-110.75,69.25,4966
GLO.45877,CAN.45877,CAN,-110.75,69.75,4967
GLO.45878,CAN.45878,CAN,-110.75,70.25,4968
GLO.45879,CAN.45879,CAN,-110.75,70.75,4969
GLO.45880,CAN.45880,CAN,-110.75,71.25,4970
GLO.45881,CAN.45881,CAN,-110.75,71.75,4971
GLO.45882,CAN.45882,CAN,-110.75,72.25,4972
GLO.45883,CAN.45883,CAN,-110.75,74.75,4974
